loc_name,status,score,x,y,l_adr,n_sq_rplsa,adresse,c_postal,l_com,n_voie,c_suf1,c_desi,l_voie,pays
,,,,,,"940018641",1 CITE DES PEUPLIERS,"94500",Champigny-sur-Marne,"1",,CITE,DES PEUPLIERS,FRANCE
,,,,,,"940018642",1 ESPACE LE PETIT NOYER,"94460",Valenton,"1",,ESPACE,LE PETIT NOYER,FRANCE
,,,,,,"940018643",1 IMPASSE GUTEMBERG,"94110",Arcueil,"1",,IMPASSE,GUTEMBERG,FRANCE
,,,,,,"940018644",1 IMPASSE THIMONIER,"94110",Arcueil,"1",,IMPASSE,THIMONIER,FRANCE
,,,,,,"940018645",1 O ALLEE EUGENE BELGRAND,"94230",Cachan,"1",O,ALLEE,EUGENE BELGRAND,FRANCE
,,,,,,"940018646",1 O ALLEE GUSTAVE COURBET,"94230",Cachan,"1",O,ALLEE,GUSTAVE COURBET,FRANCE
,,,,,,"940018647",1 OREE DU PARC,"94420",Le Plessis-TrÃ©vise,"1",,,OREE DU PARC,FRANCE
,,,,,,"940018648",1 PLACE DE LA VICTOIRE DU 08/05/45,"94250",Gentilly,"1",,PLACE,DE LA VICTOIRE DU 08/05/45,FRANCE
,,,,,,"940018649",1 PLACE GUTEMBERG,"94110",Arcueil,"1",,PLACE,GUTEMBERG,FRANCE
,,,,,,"940018650",1 RESIDENCE LES ANEMONES,"94260",Fresnes,"1",,RESIDENCE,LES ANEMONES,FRANCE
,,,,,,"940018651",1 RUE BERTHE MORIZOT,"94450",Limeil-BrÃ©vannes,"1",,RUE,BERTHE MORIZOT,FRANCE
,,,,,,"940018652",1 RUE DES CHARDONNERETS,"94450",Limeil-BrÃ©vannes,"1",,RUE,DES CHARDONNERETS,FRANCE
,,,,,,"940018653",1 RUE ITZHAK RABIN,"94270",Le Kremlin-BicÃªtre,"1",,RUE,ITZHAK RABIN,FRANCE
,,,,,,"940018654",1 RUE LOUIS BLANC,"94140",Alfortville,"1",,RUE,LOUIS BLANC,FRANCE
,,,,,,"940018655",1 RUE MELINA,"94500",Champigny-sur-Marne,"1",,RUE,MELINA,FRANCE
,,,,,,"940018656",1 RUE PASTEUR MARTIN LUTHER KING,"94120",Fontenay-sous-Bois,"1",,RUE,PASTEUR MARTIN LUTHER KING,FRANCE
,,,,,,"940018657",1 RUE ROGER DERRY,"94400",Vitry-sur-Seine,"1",,RUE,ROGER DERRY,FRANCE
,,,,,,"940018658",1 RUE X. GUILLEMIN,"94800",Villejuif,"1",,RUE,X. GUILLEMIN,FRANCE
,,,,,,"940018659",1 VILLA DU CEDRE 32 AVE BERTRAND,"94420",Le Plessis-TrÃ©vise,"1",,VILLA,DU CEDRE 32 AVE BERTRAND,FRANCE
,,,,,,"940018660",1 VILLA FRANCHE COMTE,"94430",ChenneviÃ¨res-sur-Marne,"1",,VILLA,FRANCHE COMTE,FRANCE
,,,,,,"940018661",1 VILLA PINS 42 RUE CHENNEVIERES,"94420",Le Plessis-TrÃ©vise,"1",,VILLA,PINS 42 RUE CHENNEVIERES,FRANCE
,,,,,,"940018662",10 ALLEE JOSEPH RAVANEL,"94400",Vitry-sur-Seine,"10",,ALLEE,JOSEPH RAVANEL,FRANCE
,,,,,,"940018663",10 ALLEE S. DELAUNAY,"94800",Villejuif,"10",,ALLEE,S. DELAUNAY,FRANCE
,,,,,,"940018664",10 AVENUE MICHEL GOUTIER,"94380",Bonneuil-sur-Marne,"10",,AVENUE,MICHEL GOUTIER,FRANCE
,,,,,,"940018665",10 IMPASSE GUTEMBERG,"94110",Arcueil,"10",,IMPASSE,GUTEMBERG,FRANCE
,,,,,,"940018666",10 IMPASSE THIMONIER,"94110",Arcueil,"10",,IMPASSE,THIMONIER,FRANCE
,,,,,,"940018667",10 JARDIN DU CARD DE RICHELIEU,"94220",Charenton-le-Pont,"10",,JARDIN,DU CARD DE RICHELIEU,FRANCE
,,,,,,"940018668",10 PLACE GUTEMBERG,"94110",Arcueil,"10",,PLACE,GUTEMBERG,FRANCE
,,,,,,"940018669",10 RESIDENCE LES ANEMONES,"94260",Fresnes,"10",,RESIDENCE,LES ANEMONES,FRANCE
,,,,,,"940018670",10 RUE AGLAE CRETTE,"94400",Vitry-sur-Seine,"10",,RUE,AGLAE CRETTE,FRANCE
,,,,,,"940018671",10 RUE BERTHE MORIZOT,"94450",Limeil-BrÃ©vannes,"10",,RUE,BERTHE MORIZOT,FRANCE
,,,,,,"940018672",10 RUE MENTIENNES,"94350",Villiers-sur-Marne,"10",,RUE,MENTIENNES,FRANCE
,,,,,,"940018673",10 RUE PAUL GAUGUIN,"94400",Vitry-sur-Seine,"10",,RUE,PAUL GAUGUIN,FRANCE
,,,,,,"940018674",108 RUE DE MOLIÈRE,"94200",Ivry-sur-Seine,"108",,RUE,DE MOLIÈRE,FRANCE
,,,,,,"940018675",11 AVENUE MICHEL GOUTIER,"94380",Bonneuil-sur-Marne,"11",,AVENUE,MICHEL GOUTIER,FRANCE
,,,,,,"940018676",11 ESPACE LE PETIT NOYER,"94460",Valenton,"11",,ESPACE,LE PETIT NOYER,FRANCE
,,,,,,"940018677",11 IMPASSE THIMONIER,"94110",Arcueil,"11",,IMPASSE,THIMONIER,FRANCE
,,,,,,"940018678",11 PLACE GUTEMBERG,"94110",Arcueil,"11",,PLACE,GUTEMBERG,FRANCE
,,,,,,"940018679",11 RESIDENCE LES ANEMONES,"94260",Fresnes,"11",,RESIDENCE,LES ANEMONES,FRANCE
,,,,,,"940018680",11 RUE AUGUSTE ET LOUIS LUMIERE,"94190",Villeneuve-Saint-Georges,"11",,RUE,AUGUSTE ET LOUIS LUMIERE,FRANCE
,,,,,,"940018681",11 RUE DE LA 1ERE DIVISION,"94160",Saint-MandÃ©,"11",,RUE,DE LA 1ERE DIVISION,FRANCE
,,,,,,"940018682",11 RUE FRANCIS POULENC,"94400",Vitry-sur-Seine,"11",,RUE,FRANCIS POULENC,FRANCE
,,,,,,"940018683",11 RUE GEORGES SAND,"94550",Chevilly-Larue,"11",,RUE,GEORGES SAND,FRANCE
,,,,,,"940018684",11 RUE GUTEMBERG,"94460",Valenton,"11",,RUE,GUTEMBERG,FRANCE
,,,,,,"940018685",11 RUE MARCEL CERDAN,"94320",Thiais,"11",,RUE,MARCEL CERDAN,FRANCE
,,,,,,"940018686",11 RUE PAUL GAUGUIN,"94400",Vitry-sur-Seine,"11",,RUE,PAUL GAUGUIN,FRANCE
,,,,,,"940018687",11 RUE ROGER DERRY,"94400",Vitry-sur-Seine,"11",,RUE,ROGER DERRY,FRANCE
,,,,,,"940018688",11 RUE V.ANTOMARCHI,"94800",Villejuif,"11",,RUE,V.ANTOMARCHI,FRANCE
,,,,,,"940018689",110 A A RUE DE MOLIÈRE,"94200",Ivry-sur-Seine,"110",A,A,RUE DE MOLIÈRE,FRANCE
,,,,,,"940018690",110 RUE DE MOLIÈRE,"94200",Ivry-sur-Seine,"110",,RUE,DE MOLIÈRE,FRANCE
,,,,,,"940018691",119 RUE PAUL HOCHARD,"94240",L'HaÃ¿-les-Roses,"119",,RUE,PAUL HOCHARD,FRANCE
,,,,,,"940018692",12 ALLEE ALLÉE JACQUES COPEAU,"94500",Champigny-sur-Marne,"12",,ALLEE,ALLÉE JACQUES COPEAU,FRANCE
,,,,,,"940018693",12 ALLEE JOSEPH RAVANEL,"94400",Vitry-sur-Seine,"12",,ALLEE,JOSEPH RAVANEL,FRANCE
,,,,,,"940018694",12 ALLEE S. DELAUNAY,"94800",Villejuif,"12",,ALLEE,S. DELAUNAY,FRANCE
,,,,,,"940018695",12 AVENUE MICHEL GOUTIER,"94380",Bonneuil-sur-Marne,"12",,AVENUE,MICHEL GOUTIER,FRANCE
,,,,,,"940018696",12 BIS RUE DES MANDRES,"94440",Villecresnes,"12",BIS,RUE,DES MANDRES,FRANCE
,,,,,,"940018697",12 IMPASSE GUTEMBERG,"94110",Arcueil,"12",,IMPASSE,GUTEMBERG,FRANCE
,,,,,,"940018698",12 IMPASSE THIMONIER,"94110",Arcueil,"12",,IMPASSE,THIMONIER,FRANCE
,,,,,,"940018699",12 JARDIN DU CARD DE RICHELIEU,"94220",Charenton-le-Pont,"12",,JARDIN,DU CARD DE RICHELIEU,FRANCE
,,,,,,"940018700",12 PLACE GUTEMBERG,"94110",Arcueil,"12",,PLACE,GUTEMBERG,FRANCE
,,,,,,"940018701",12 RUE BERTHE MORIZOT,"94450",Limeil-BrÃ©vannes,"12",,RUE,BERTHE MORIZOT,FRANCE
,,,,,,"940018702",12 RUE J B CLEMENT,"94600",Choisy-le-Roi,"12",,RUE,J B CLEMENT,FRANCE
,,,,,,"940018703",12 RUE PAUL GAUGUIN,"94400",Vitry-sur-Seine,"12",,RUE,PAUL GAUGUIN,FRANCE
,,,,,,"940018704",121 RUE PAUL HOCHARD,"94240",L'HaÃ¿-les-Roses,"121",,RUE,PAUL HOCHARD,FRANCE
,,,,,,"940018705",122 RUE DE MUSSELBURG,"94500",Champigny-sur-Marne,"122",,RUE,DE MUSSELBURG,FRANCE
,,,,,,"940018706",123 RUE PAUL HOCHARD,"94240",L'HaÃ¿-les-Roses,"123",,RUE,PAUL HOCHARD,FRANCE
,,,,,,"940018707",124 RUE DE MUSSELBURG,"94500",Champigny-sur-Marne,"124",,RUE,DE MUSSELBURG,FRANCE
,,,,,,"940018708",125 RUE PAUL HOCHARD,"94240",L'HaÃ¿-les-Roses,"125",,RUE,PAUL HOCHARD,FRANCE
,,,,,,"940018709",126 RUE DE MUSSELBURG,"94500",Champigny-sur-Marne,"126",,RUE,DE MUSSELBURG,FRANCE
,,,,,,"940018710",127 A AVENUE DU GAL LECLERC,"94500",Champigny-sur-Marne,"127",A,AVENUE,DU GAL LECLERC,FRANCE
,,,,,,"940018711",127 B AVENUE DU GAL LECLERC,"94500",Champigny-sur-Marne,"127",B,AVENUE,DU GAL LECLERC,FRANCE
,,,,,,"940018712",127 C AVENUE DU GAL LECLERC,"94500",Champigny-sur-Marne,"127",C,AVENUE,DU GAL LECLERC,FRANCE
,,,,,,"940018713",127 D AVENUE DU GAL LECLERC,"94500",Champigny-sur-Marne,"127",D,AVENUE,DU GAL LECLERC,FRANCE
,,,,,,"940018714",127 E AVENUE DU GAL LECLERC,"94500",Champigny-sur-Marne,"127",E,AVENUE,DU GAL LECLERC,FRANCE
,,,,,,"940018715",127 F AVENUE DU GAL LECLERC,"94500",Champigny-sur-Marne,"127",F,AVENUE,DU GAL LECLERC,FRANCE
,,,,,,"940018716",127 G AVENUE DU GAL LECLERC,"94500",Champigny-sur-Marne,"127",G,AVENUE,DU GAL LECLERC,FRANCE
,,,,,,"940018717",127 H AVENUE DU GAL LECLERC,"94500",Champigny-sur-Marne,"127",H,AVENUE,DU GAL LECLERC,FRANCE
,,,,,,"940018718",128 RUE DE MUSSELBURG,"94500",Champigny-sur-Marne,"128",,RUE,DE MUSSELBURG,FRANCE
,,,,,,"940018719",13 AVENUE MICHEL GOUTIER,"94380",Bonneuil-sur-Marne,"13",,AVENUE,MICHEL GOUTIER,FRANCE
,,,,,,"940018720",13 PLACE GUTEMBERG,"94110",Arcueil,"13",,PLACE,GUTEMBERG,FRANCE
,,,,,,"940018721",13 RUE DE LA 1ERE DIVISION,"94160",Saint-MandÃ©,"13",,RUE,DE LA 1ERE DIVISION,FRANCE
,,,,,,"940018722",13 RUE FRANCIS POULENC,"94400",Vitry-sur-Seine,"13",,RUE,FRANCIS POULENC,FRANCE
,,,,,,"940018723",13 RUE GEORGES SAND,"94550",Chevilly-Larue,"13",,RUE,GEORGES SAND,FRANCE
,,,,,,"940018724",13 RUE GUTEMBERG,"94460",Valenton,"13",,RUE,GUTEMBERG,FRANCE
,,,,,,"940018725",13 RUE J B CLEMENT,"94600",Choisy-le-Roi,"13",,RUE,J B CLEMENT,FRANCE
,,,,,,"940018726",13 RUE JEAN MACE,"94120",Fontenay-sous-Bois,"13",,RUE,JEAN MACE,FRANCE
,,,,,,"940018727",13 RUE PAUL GAUGUIN,"94400",Vitry-sur-Seine,"13",,RUE,PAUL GAUGUIN,FRANCE
,,,,,,"940018728",13 RUE V.ANTOMARCHI,"94800",Villejuif,"13",,RUE,V.ANTOMARCHI,FRANCE
,,,,,,"940018729",14 ALLEE JEAN COUZY,"94400",Vitry-sur-Seine,"14",,ALLEE,JEAN COUZY,FRANCE
,,,,,,"940018730",14 AVENUE AV.DOCTEUR LACROIX,"94270",Le Kremlin-BicÃªtre,"14",,AVENUE,AV.DOCTEUR LACROIX,FRANCE
,,,,,,"940018731",14 JARDIN DU CARD DE RICHELIEU,"94220",Charenton-le-Pont,"14",,JARDIN,DU CARD DE RICHELIEU,FRANCE
,,,,,,"940018732",14 PLACE GUTEMBERG,"94110",Arcueil,"14",,PLACE,GUTEMBERG,FRANCE
,,,,,,"940018733",14 RUE BERTHE MORIZOT,"94450",Limeil-BrÃ©vannes,"14",,RUE,BERTHE MORIZOT,FRANCE
,,,,,,"940018734",14 RUE J B CLEMENT,"94600",Choisy-le-Roi,"14",,RUE,J B CLEMENT,FRANCE
,,,,,,"940018735",14 RUE PAUL GAUGUIN,"94400",Vitry-sur-Seine,"14",,RUE,PAUL GAUGUIN,FRANCE
,,,,,,"940018736",15 AVENUE DU PRESIDENT WILSON,"94340",Joinville-le-Pont,"15",,AVENUE,DU PRESIDENT WILSON,FRANCE
,,,,,,"940018737",15 BIS AVENUE DU GÉNÉRAL DE GAUL,"94420",Le Plessis-TrÃ©vise,"15",BIS,AVENUE,DU GÉNÉRAL DE GAUL,FRANCE
,,,,,,"940018738",15 RUE FRANCIS POULENC,"94400",Vitry-sur-Seine,"15",,RUE,FRANCIS POULENC,FRANCE
,,,,,,"940018739",15 RUE GEORGES SAND,"94550",Chevilly-Larue,"15",,RUE,GEORGES SAND,FRANCE
,,,,,,"940018740",15 RUE GUTEMBERG,"94460",Valenton,"15",,RUE,GUTEMBERG,FRANCE
,,,,,,"940018741",15 RUE J B CLEMENT,"94600",Choisy-le-Roi,"15",,RUE,J B CLEMENT,FRANCE
,,,,,,"940018742",15 RUE J.DE BEAUHARNAIS,"94500",Champigny-sur-Marne,"15",,RUE,J.DE BEAUHARNAIS,FRANCE
,,,,,,"940018743",15 RUE PAUL GAUGUIN,"94400",Vitry-sur-Seine,"15",,RUE,PAUL GAUGUIN,FRANCE
,,,,,,"940018744",15 RUE RABELAIS,"94120",Fontenay-sous-Bois,"15",,RUE,RABELAIS,FRANCE
,,,,,,"940018745",15 RUE V.ANTOMARCHI,"94800",Villejuif,"15",,RUE,V.ANTOMARCHI,FRANCE
,,,,,,"940018746",16 ALLEE JEAN COUZY,"94400",Vitry-sur-Seine,"16",,ALLEE,JEAN COUZY,FRANCE
,,,,,,"940018747",16 PLACE GUTEMBERG,"94110",Arcueil,"16",,PLACE,GUTEMBERG,FRANCE
,,,,,,"940018748",16 RUE BERTHE MORIZOT,"94450",Limeil-BrÃ©vannes,"16",,RUE,BERTHE MORIZOT,FRANCE
,,,,,,"940018749",16 RUE DE L EGLISE,"94340",Joinville-le-Pont,"16",,RUE,DE L EGLISE,FRANCE
,,,,,,"940018750",16 RUE J B CLEMENT,"94600",Choisy-le-Roi,"16",,RUE,J B CLEMENT,FRANCE
,,,,,,"940018751",16 RUE PAUL GAUGUIN,"94400",Vitry-sur-Seine,"16",,RUE,PAUL GAUGUIN,FRANCE
,,,,,,"940018752",162 AVENUE MARECHALE,"94420",Le Plessis-TrÃ©vise,"162",,AVENUE,MARECHALE,FRANCE
,,,,,,"940018753",17 RUE D ESTIENNES D ORVES,"94230",Cachan,"17",,RUE,D ESTIENNES D ORVES,FRANCE
,,,,,,"940018754",17 RUE FRANCIS POULENC,"94400",Vitry-sur-Seine,"17",,RUE,FRANCIS POULENC,FRANCE
,,,,,,"940018755",17 RUE GEORGES SAND,"94550",Chevilly-Larue,"17",,RUE,GEORGES SAND,FRANCE
,,,,,,"940018756",17 RUE J.DE BEAUHARNAIS,"94500",Champigny-sur-Marne,"17",,RUE,J.DE BEAUHARNAIS,FRANCE
,,,,,,"940018757",17 RUE PAUL GAUGUIN,"94400",Vitry-sur-Seine,"17",,RUE,PAUL GAUGUIN,FRANCE
,,,,,,"940018758",17 RUE RABELAIS,"94120",Fontenay-sous-Bois,"17",,RUE,RABELAIS,FRANCE
,,,,,,"940018759",17 RUE V.ANTOMARCHI,"94800",Villejuif,"17",,RUE,V.ANTOMARCHI,FRANCE
,,,,,,"940018760",179 AVENUE ARISTIDE BRIAND,"94230",Cachan,"179",,AVENUE,ARISTIDE BRIAND,FRANCE
,,,,,,"940018761",18 RUE BERTHE MORIZOT,"94450",Limeil-BrÃ©vannes,"18",,RUE,BERTHE MORIZOT,FRANCE
,,,,,,"940018762",18 RUE PAUL GAUGUIN,"94400",Vitry-sur-Seine,"18",,RUE,PAUL GAUGUIN,FRANCE
,,,,,,"940018763",19 RUE BERTHE MORIZOT,"94450",Limeil-BrÃ©vannes,"19",,RUE,BERTHE MORIZOT,FRANCE
,,,,,,"940018764",19 RUE DU MARECHAL MORTIER,"94510",La Queue-en-Brie,"19",,RUE,DU MARECHAL MORTIER,FRANCE
,,,,,,"940018765",19 RUE FRANCIS POULENC,"94400",Vitry-sur-Seine,"19",,RUE,FRANCIS POULENC,FRANCE
,,,,,,"940018766",19 RUE PAUL GAUGUIN,"94400",Vitry-sur-Seine,"19",,RUE,PAUL GAUGUIN,FRANCE
,,,,,,"940018767",19 RUE V.ANTOMARCHI,"94800",Villejuif,"19",,RUE,V.ANTOMARCHI,FRANCE
,,,,,,"940018768",2 ALLEE JEAN COUZY,"94400",Vitry-sur-Seine,"2",,ALLEE,JEAN COUZY,FRANCE
,,,,,,"940018769",2 ALLEE S. DELAUNAY,"94800",Villejuif,"2",,ALLEE,S. DELAUNAY,FRANCE
,,,,,,"940018770",2 AVENUE DES MESANGES,"94600",Choisy-le-Roi,"2",,AVENUE,DES MESANGES,FRANCE
,,,,,,"940018771",2 AVENUE DU CHAPERON VERT,"94250",Gentilly,"2",,AVENUE,DU CHAPERON VERT,FRANCE
,,,,,,"940018772",2 AVENUE LOUIS LUC,"94600",Choisy-le-Roi,"2",,AVENUE,LOUIS LUC,FRANCE
,,,,,,"940018773",2 AVENUE MICHEL GOUTIER,"94380",Bonneuil-sur-Marne,"2",,AVENUE,MICHEL GOUTIER,FRANCE
,,,,,,"940018774",2 CITE DES PEUPLIERS,"94500",Champigny-sur-Marne,"2",,CITE,DES PEUPLIERS,FRANCE
,,,,,,"940018775",2 IMPASSE DENIS PAPIN,"94110",Arcueil,"2",,IMPASSE,DENIS PAPIN,FRANCE
,,,,,,"940018776",2 IMPASSE FR RUDE,"94000",CrÃ©teil,"2",,IMPASSE,FR RUDE,FRANCE
,,,,,,"940018777",2 IMPASSE GUTEMBERG,"94110",Arcueil,"2",,IMPASSE,GUTEMBERG,FRANCE
,,,,,,"940018778",2 IMPASSE THIMONIER,"94110",Arcueil,"2",,IMPASSE,THIMONIER,FRANCE
,,,,,,"940018779",2 O RUE DU MOULIN DE CACHAN,"94230",Cachan,"2",O,RUE,DU MOULIN DE CACHAN,FRANCE
,,,,,,"940018780",2 OREE DU PARC,"94420",Le Plessis-TrÃ©vise,"2",,,OREE DU PARC,FRANCE
,,,,,,"940018781",2 PLACE DE L AQUADUC ANTIQUE,"94150",Rungis,"2",,PLACE,DE L AQUADUC ANTIQUE,FRANCE
,,,,,,"940018782",2 PLACE DE LA VICTOIRE DU 08/05/45,"94250",Gentilly,"2",,PLACE,DE LA VICTOIRE DU 08/05/45,FRANCE
,,,,,,"940018783",2 PLACE GUTEMBERG,"94110",Arcueil,"2",,PLACE,GUTEMBERG,FRANCE
,,,,,,"940018784",2 RESIDENCE L. BLANC,"94140",Alfortville,"2",,RESIDENCE,L. BLANC,FRANCE
,,,,,,"940018785",2 RESIDENCE LES ANEMONES,"94260",Fresnes,"2",,RESIDENCE,LES ANEMONES,FRANCE
,,,,,,"940018786",2 RUE BERTHE MORIZOT,"94450",Limeil-BrÃ©vannes,"2",,RUE,BERTHE MORIZOT,FRANCE
,,,,,,"940018787",2 RUE DE L EUROPE,"94350",Villiers-sur-Marne,"2",,RUE,DE L EUROPE,FRANCE
,,,,,,"940018788",2 RUE DU CIMETIERE PARISIEN,"94200",Ivry-sur-Seine,"2",,RUE,DU CIMETIERE PARISIEN,FRANCE
,,,,,,"940018789",2 RUE MARECHAL DE TURENNE,"94290",Villeneuve-le-Roi,"2",,RUE,MARECHAL DE TURENNE,FRANCE
,,,,,,"940018790",2 RUE PAUL GAUGUIN,"94400",Vitry-sur-Seine,"2",,RUE,PAUL GAUGUIN,FRANCE
,,,,,,"940018791",2 VILLA DU CEDRE 32 AVE BERTRAND,"94420",Le Plessis-TrÃ©vise,"2",,VILLA,DU CEDRE 32 AVE BERTRAND,FRANCE
,,,,,,"940018792",2 VILLA PINS 42 RUE CHENNEVIERES,"94420",Le Plessis-TrÃ©vise,"2",,VILLA,PINS 42 RUE CHENNEVIERES,FRANCE
,,,,,,"940018793",20 RUE BERTHE MORIZOT,"94450",Limeil-BrÃ©vannes,"20",,RUE,BERTHE MORIZOT,FRANCE
,,,,,,"940018794",20 RUE JOHN FITZGERALD,"94270",Le Kremlin-BicÃªtre,"20",,RUE,JOHN FITZGERALD,FRANCE
,,,,,,"940018795",20 RUE PAUL GAUGUIN,"94400",Vitry-sur-Seine,"20",,RUE,PAUL GAUGUIN,FRANCE
,,,,,,"940018796",21 RUE BERTHE MORIZOT,"94450",Limeil-BrÃ©vannes,"21",,RUE,BERTHE MORIZOT,FRANCE
,,,,,,"940018797",21 RUE DU MARECHAL MORTIER,"94510",La Queue-en-Brie,"21",,RUE,DU MARECHAL MORTIER,FRANCE
,,,,,,"940018798",21 RUE FRANCIS POULENC,"94400",Vitry-sur-Seine,"21",,RUE,FRANCIS POULENC,FRANCE
,,,,,,"940018799",21 RUE PAUL GAUGUIN,"94400",Vitry-sur-Seine,"21",,RUE,PAUL GAUGUIN,FRANCE
,,,,,,"940018800",21 RUE V.ANTOMARCHI,"94800",Villejuif,"21",,RUE,V.ANTOMARCHI,FRANCE
,,,,,,"940018801",22 AVENUE DU GENERAL DE,"94170",Le Perreux-sur-Marne,"22",,AVENUE,DU GENERAL DE,FRANCE
,,,,,,"940018802",22 RUE BERTHE MORIZOT,"94450",Limeil-BrÃ©vannes,"22",,RUE,BERTHE MORIZOT,FRANCE
,,,,,,"940018803",22 RUE PAUL GAUGUIN,"94400",Vitry-sur-Seine,"22",,RUE,PAUL GAUGUIN,FRANCE
,,,,,,"940018804",228 RUE DU MARECHAL LECL,"94410",Saint-Maurice,"228",,RUE,DU MARECHAL LECL,FRANCE
,,,,,,"940018805",23 RUE BERTHE MORIZOT,"94450",Limeil-BrÃ©vannes,"23",,RUE,BERTHE MORIZOT,FRANCE
,,,,,,"940018806",23 RUE DES ALLOUETTES,"94120",Fontenay-sous-Bois,"23",,RUE,DES ALLOUETTES,FRANCE
,,,,,,"940018807",23 RUE FRANCIS POULENC,"94400",Vitry-sur-Seine,"23",,RUE,FRANCIS POULENC,FRANCE
,,,,,,"940018808",23 RUE PAUL GAUGUIN,"94400",Vitry-sur-Seine,"23",,RUE,PAUL GAUGUIN,FRANCE
,,,,,,"940018809",23 RUE V.ANTOMARCHI,"94800",Villejuif,"23",,RUE,V.ANTOMARCHI,FRANCE
,,,,,,"940018810",24 RUE BERTHE MORIZOT,"94450",Limeil-BrÃ©vannes,"24",,RUE,BERTHE MORIZOT,FRANCE
,,,,,,"940018811",24 RUE PAUL GAUGUIN,"94400",Vitry-sur-Seine,"24",,RUE,PAUL GAUGUIN,FRANCE
,,,,,,"940018812",25 RUE DES ALLOUETTES,"94120",Fontenay-sous-Bois,"25",,RUE,DES ALLOUETTES,FRANCE
,,,,,,"940018813",25 RUE FRANCIS POULENC,"94400",Vitry-sur-Seine,"25",,RUE,FRANCIS POULENC,FRANCE
,,,,,,"940018814",25 RUE PAUL GAUGUIN,"94400",Vitry-sur-Seine,"25",,RUE,PAUL GAUGUIN,FRANCE
,,,,,,"940018815",26 RUE BERTHE MORIZOT,"94450",Limeil-BrÃ©vannes,"26",,RUE,BERTHE MORIZOT,FRANCE
,,,,,,"940018816",26 RUE PAUL GAUGUIN,"94400",Vitry-sur-Seine,"26",,RUE,PAUL GAUGUIN,FRANCE
,,,,,,"940018817",27 RUE DES ALLOUETTES,"94120",Fontenay-sous-Bois,"27",,RUE,DES ALLOUETTES,FRANCE
,,,,,,"940018818",27 RUE DU CLOS FLEURY,"94800",Villejuif,"27",,RUE,DU CLOS FLEURY,FRANCE
,,,,,,"940018819",27 RUE FRANCIS POULENC,"94400",Vitry-sur-Seine,"27",,RUE,FRANCIS POULENC,FRANCE
,,,,,,"940018820",27 RUE PAUL GAUGUIN,"94400",Vitry-sur-Seine,"27",,RUE,PAUL GAUGUIN,FRANCE
,,,,,,"940018821",28 RUE BERTHE MORIZOT,"94450",Limeil-BrÃ©vannes,"28",,RUE,BERTHE MORIZOT,FRANCE
,,,,,,"940018822",28 RUE DU CLOS FLEURY,"94800",Villejuif,"28",,RUE,DU CLOS FLEURY,FRANCE
,,,,,,"940018823",28 RUE PAUL GAUGUIN,"94400",Vitry-sur-Seine,"28",,RUE,PAUL GAUGUIN,FRANCE
,,,,,,"940018824",29 RUE ANATOLE FRANCE,"94400",Vitry-sur-Seine,"29",,RUE,ANATOLE FRANCE,FRANCE
,,,,,,"940018825",29 RUE DU CLOS FLEURY,"94800",Villejuif,"29",,RUE,DU CLOS FLEURY,FRANCE
,,,,,,"940018826",29 RUE FRANCIS POULENC,"94400",Vitry-sur-Seine,"29",,RUE,FRANCIS POULENC,FRANCE
,,,,,,"940018827",29 RUE PAUL GAUGUIN,"94400",Vitry-sur-Seine,"29",,RUE,PAUL GAUGUIN,FRANCE
,,,,,,"940018828",3 ALLÉE DU FAISON DORÉ,"94420",Le Plessis-TrÃ©vise,"3",,,ALLÉE DU FAISON DORÉ,FRANCE
,,,,,,"940018829",3 ALLEE JEAN COUZY,"94400",Vitry-sur-Seine,"3",,ALLEE,JEAN COUZY,FRANCE
,,,,,,"940018830",3 ALLEE S. DELAUNAY,"94800",Villejuif,"3",,ALLEE,S. DELAUNAY,FRANCE
,,,,,,"940018831",3 AVENUE DES MESANGES,"94600",Choisy-le-Roi,"3",,AVENUE,DES MESANGES,FRANCE
,,,,,,"940018832",3 AVENUE DU DOCTEUR CHARCOT,"94600",Choisy-le-Roi,"3",,AVENUE,DU DOCTEUR CHARCOT,FRANCE
,,,,,,"940018833",3 AVENUE MICHEL GOUTIER,"94380",Bonneuil-sur-Marne,"3",,AVENUE,MICHEL GOUTIER,FRANCE
,,,,,,"940018834",3 B BOULEVARD DE STRASBOURG,"94130",Nogent-sur-Marne,"3",B,BOULEVARD,DE STRASBOURG,FRANCE
,,,,,,"940018835",3 CITE DES PEUPLIERS,"94500",Champigny-sur-Marne,"3",,CITE,DES PEUPLIERS,FRANCE
,,,,,,"940018836",3 ESPACE LE PETIT NOYER,"94460",Valenton,"3",,ESPACE,LE PETIT NOYER,FRANCE
,,,,,,"940018837",3 IMPASSE GUTEMBERG,"94110",Arcueil,"3",,IMPASSE,GUTEMBERG,FRANCE
,,,,,,"940018838",3 IMPASSE THIMONIER,"94110",Arcueil,"3",,IMPASSE,THIMONIER,FRANCE
,,,,,,"940018839",3 O ALLEE EUGENE BELGRAND,"94230",Cachan,"3",O,ALLEE,EUGENE BELGRAND,FRANCE
,,,,,,"940018840",3 OREE DU PARC,"94420",Le Plessis-TrÃ©vise,"3",,,OREE DU PARC,FRANCE
,,,,,,"940018841",3 PLACE E. DESCHAMPS,"94230",Cachan,"3",,PLACE,E. DESCHAMPS,FRANCE
